Name,GamesPlayed,ConfRecord,TotalRecord,OffEff,DefEff,Turnovers,ForcedTurnovers,2PFGOff,2PFGDef,3PFGOff,3PFGDef,FTOff,FTDef
Elon,29,9_9,13_16,95.7,102.3,19.5,17.8,45.1,48.2,34.5,33.0,32.6,34.1
Morgan St.,29,6_10,9_20,97.9,105.1,22.9,20.9,48.2,46.8,30.7,34.1,41.0,39.2
Campbell,31,11_7,16_15,100.8,108.3,20.7,17.3,51.9,49.6,37.1,32.6,44.0,43.0
Marist,32,7_11,14_18,97.4,104.8,21.7,19.4,44.5,50.0,35.7,36.8,42.3,26.7
Presbyterian,28,8_10,13_15,100.7,108.3,20.9,17.0,52.1,51.2,34.0,35.6,39.4,31.7
North Dakota,28,6_4,13_15,94.8,102.0,21.6,19.7,49.3,46.1,33.9,37.0,37.7,36.6
Niagara,33,8_10,14_19,101.3,109.2,18.5,23.3,45.5,52.3,32.6,36.1,37.0,50.7
Santa Clara,28,0_16,6_22,103.0,111.2,16.8,17.7,43.0,51.3,35.9,36.8,34.8,51.0
Northern Colorado,26,5_11,8_18,103.1,111.4,24.1,17.5,49.6,50.3,45.1,39.3,41.8,40.0
Delaware St.,27,12_4,13_14,100.2,108.3,16.6,21.4,45.9,47.4,34.4,32.9,31.6,35.0
Appalachian St.,29,7_11,11_18,98.7,106.7,21.1,16.2,49.3,49.2,34.4,31.9,38.4,39.7
Winthrop,30,8_10,10_20,93.6,101.3,19.0,21.6,45.0,48.9,30.8,37.9,31.4,44.2
IPFW,29,5_13,10_19,97.2,105.5,21.0,19.4,49.9,51.2,33.8,38.8,36.8,42.2
Fordham,28,3_12,10_18,94.2,102.2,20.3,18.9,42.7,46.2,27.4,35.5,32.0,35.6
Troy,27,5_11,9_18,103.7,112.7,17.8,21.0,45.8,52.0,33.9,39.4,25.8,33.2
Gardner Webb,30,6_12,10_20,94.2,102.4,21.1,19.6,46.1,49.6,30.2,32.7,35.1,41.4
Bethune Cookman,33,11_5,16_17,100.8,109.7,20.6,23.8,46.7,51.1,35.3,35.5,37.0,43.1
Bradley,32,2_16,7_25,92.6,100.8,20.3,19.2,44.2,50.0,30.0,36.1,36.3,32.3
VMI,30,8_10,14_16,100.5,109.6,18.2,20.8,53.2,54.8,31.6,34.8,39.1,36.8
Pacific,28,6_10,9_19,96.6,105.5,18.8,20.4,45.7,49.0,31.9,36.0,35.0,34.5
UC Irvine,29,6_10,10_19,95.4,104.2,21.1,18.2,45.1,44.0,35.7,37.1,32.0,36.8
Georgia Southern,28,12_6,13_15,95.0,103.9,22.4,22.5,50.6,53.5,34.3,32.4,32.9,37.8
Texas St.,26,5_11,9_17,98.1,107.6,19.5,23.0,46.2,50.7,36.4,35.6,32.6,44.9
Samford,28,8_10,9_19,101.1,111.0,20.2,18.9,53.2,49.0,32.4,36.3,29.8,33.1
UNC Greensboro,31,10_8,12_19,96.8,106.3,21.0,22.1,43.7,51.4,33.6,36.7,31.9,45.3
Central Michigan,31,5_11,10_21,95.4,104.8,18.8,22.5,42.8,47.0,33.4,36.9,32.8,46.8
Portland,30,3_13,6_24,97.2,106.8,22.9,16.8,47.2,51.0,31.9,36.7,34.0,45.6
Eastern Michigan,31,9_7,13_18,89.2,98.4,22.9,23.3,40.7,47.7,30.8,31.9,35.7,39.4
Mississippi Valley St.,34,17_1,21_13,94.4,104.1,20.6,23.5,44.9,45.8,32.4,38.1,35.0,42.1
Liberty,29,9_9,11_18,99.5,109.7,17.9,17.0,48.1,52.5,31.6,34.5,34.2,31.2
UMKC,30,4_14,10_20,98.5,108.6,20.3,18.9,47.7,52.6,37.7,35.1,29.6,40.6
Chattanooga,29,5_13,8_21,95.8,105.7,19.7,17.4,45.3,49.8,32.0,33.5,37.4,30.2
South Dakota,26,5_13,8_18,98.1,108.3,19.1,16.8,49.1,50.5,35.5,38.0,32.2,29.6
UC Riverside,29,7_9,12_17,88.8,98.2,20.7,18.7,43.1,43.2,31.4,31.9,29.6,37.1
Hampton,33,5_10,12_21,91.0,100.8,20.7,22.0,46.4,41.6,28.6,35.5,38.7,37.4
Eastern Kentucky,30,7_9,14_16,98.7,109.5,17.3,20.4,50.1,53.3,32.2,32.5,31.5,42.6
NJIT,28,5_5,11_17,96.7,107.4,18.7,20.4,44.4,49.1,34.5,33.9,30.7,44.8
Maine,28,6_10,11_17,94.5,105.2,19.7,19.1,48.2,44.6,31.5,35.4,25.9,35.9
San Jose St.,30,1_13,8_22,97.4,108.4,16.5,18.3,42.6,50.8,32.7,35.1,32.4,33.2
New Hampshire,28,7_9,12_16,90.7,101.1,20.1,19.7,43.3,46.2,33.9,29.2,33.9,40.9
Coppin St.,27,9_7,11_16,103.4,115.3,18.8,17.9,49.4,53.1,36.8,35.7,33.7,28.1
Sacramento St.,26,5_11,8_18,97.6,108.9,20.8,17.7,49.7,50.4,35.1,36.6,37.6,40.3
Loyola Chicago,29,1_17,6_23,94.2,105.1,23.8,19.6,45.6,49.8,31.1,35.5,37.7,32.9
Sam Houston St.,28,7_9,9_19,88.3,98.6,24.1,21.7,45.9,46.6,29.9,33.1,41.1,38.0
Monmouth,32,10_8,12_20,96.0,107.2,20.0,24.7,45.8,54.6,33.3,37.6,32.5,42.5
Pepperdine,28,4_12,9_19,93.5,104.5,21.6,16.0,43.1,47.4,31.9,34.4,36.6,41.3
Illinois Chicago,28,3_15,7_21,96.5,107.9,22.6,18.0,43.6,49.7,32.9,37.9,33.0,43.7
North Carolina A&T,29,7_9,9_20,93.3,105.0,21.6,22.2,45.3,49.4,33.9,33.7,36.8,35.9
William & Mary,31,4_14,5_26,96.5,108.6,20.3,15.2,46.7,51.1,32.0,35.1,33.3,34.8
Utah,30,3_15,5_25,92.2,103.9,22.3,17.4,45.7,51.3,31.0,39.5,33.3,33.7
Montana St.,27,7_9,10_17,95.3,107.5,20.4,20.8,44.3,51.1,34.7,38.6,35.6,39.8
Mount St. Mary's,29,6_12,8_21,92.3,104.2,25.4,20.6,47.7,49.8,31.7,32.8,30.0,38.7
Dartmouth,29,1_13,4_25,90.0,101.9,21.5,19.1,41.9,45.2,33.1,37.6,36.1,38.5
Army,29,5_9,11_18,91.8,104.3,21.9,22.1,46.2,51.5,35.1,34.6,37.0,36.6
Idaho St.,29,7_9,8_21,96.2,109.3,21.1,22.5,45.1,52.7,34.5,39.3,34.1,44.5
Texas Southern,33,12_6,15_18,89.8,102.5,25.4,24.1,45.5,44.9,33.0,33.1,45.0,34.1
Southeastern Louisiana,26,5_11,9_17,85.5,97.7,23.5,20.7,43.9,47.0,28.7,29.8,40.3,39.1
Cal St. Northridge,26,3_13,5_21,97.3,111.5,20.1,21.6,41.3,53.2,30.4,37.3,36.8,49.0
Hartford,31,7_9,9_22,89.9,104.2,23.1,23.1,50.5,49.4,31.0,36.5,30.8,42.9
Eastern Illinois,27,5_11,10_17,94.6,109.9,20.3,20.1,46.2,50.3,33.7,36.8,30.8,35.1
Radford,30,2_16,4_26,89.5,103.9,20.7,21.8,42.3,48.3,30.6,37.3,30.6,51.4
St. Francis PA,29,5_13,6_23,93.8,108.9,24.5,21.2,50.6,51.1,33.7,36.6,34.9,33.8
SIU Edwardsville,25,6_10,8_17,94.2,109.5,22.9,18.6,45.6,51.4,39.7,31.8,37.5,34.9
Brown,30,2_12,7_23,93.4,109.1,19.1,17.7,42.9,49.0,35.9,39.2,28.3,27.7
Howard,30,6_9,9_21,89.6,105.1,25.0,20.9,40.4,49.8,31.9,33.4,46.1,53.3
Kennesaw St.,30,0_18,2_28,96.1,112.8,21.2,19.3,45.9,57.4,33.5,37.5,31.5,34.4
Colgate,30,2_12,8_22,96.9,113.8,22.1,15.1,45.4,49.4,38.4,37.9,35.5,36.6
Canisius,30,1_17,5_25,94.8,111.6,21.6,18.4,44.6,51.7,32.9,34.5,29.1,35.0
UT Rio Grande Valley,28,5_5,7_21,91.9,108.4,23.1,19.9,43.0,50.7,36.1,34.1,34.2,33.4
Saint Peter's,31,4_14,5_26,88.4,104.3,23.8,22.7,44.4,48.4,31.5,36.5,29.0,45.5
Northern Illinois,30,3_13,4_26,90.1,106.9,25.4,18.8,39.6,49.2,31.3,38.1,31.8,45.4
Houston Baptist,27,3_7,7_20,91.6,109.0,21.6,21.9,43.8,52.7,32.3,37.1,39.4,46.3
Louisiana Monroe,28,2_14,3_25,94.3,112.2,20.3,16.6,43.1,50.2,36.0,38.2,29.0,38.0
The Citadel,28,3_15,4_24,90.9,108.4,22.1,18.3,47.2,55.7,32.7,33.5,33.3,30.6
Texas A&M Corpus Chris,30,4_12,6_24,87.9,104.9,22.8,20.1,43.3,47.4,30.6,34.9,37.9,43.7
Florida A&M,31,6_10,8_23,91.4,109.1,22.5,21.0,42.7,49.3,32.6,35.2,27.8,42.4
UC Davis,30,3_13,4_26,92.2,110.9,23.4,16.8,43.2,51.4,37.4,35.9,31.7,37.0
Southern,28,13_5,14_14,87.9,105.8,21.1,19.4,44.5,41.7,31.7,32.9,37.7,41.8
Nicholls St.,28,6_10,8_20,97.6,118.1,22.2,18.2,49.1,52.8,30.8,39.2,36.5,41.2
Central Arkansas,26,3_13,6_20,90.7,109.8,20.3,21.2,45.1,55.7,31.1,34.4,30.8,44.0
Navy,28,0_14,2_26,89.0,108.2,23.3,22.0,47.4,53.4,27.9,37.5,33.5,41.3
Nebraska Omaha,16,0_3,1_15,94.9,115.5,18.3,16.2,48.7,51.1,31.1,43.1,28.2,30.4
Alabama St.,29,9_9,10_19,85.7,104.7,22.6,23.6,41.4,49.8,30.1,29.4,34.1,41.7
Arkansas Pine Bluff,33,9_9,11_22,91.2,111.6,22.4,21.5,45.8,47.9,30.0,37.3,42.1,42.3
Chicago St.,28,2_8,3_25,87.6,107.2,23.8,19.8,43.8,51.0,29.3,36.9,30.3,41.1
Tennessee Martin,29,0_16,2_27,93.0,114.2,23.3,19.8,44.8,56.1,28.2,36.0,34.7,40.3
Bryant,30,1_17,2_28,92.9,114.3,22.1,17.5,47.8,53.2,30.3,37.4,29.5,33.5
Alcorn St.,28,6_12,7_21,87.4,107.6,23.3,21.8,44.5,47.4,29.7,33.1,37.5,44.6
Prairie View A&M,29,10_8,11_18,83.3,102.6,23.0,22.4,41.1,47.5,31.3,32.2,33.8,42.8
Towson,32,1_17,1_31,87.0,107.5,28.6,16.8,40.0,48.4,27.0,36.9,40.9,36.4
Maryland Eastern Shore,29,4_12,6_23,84.9,105.1,25.8,19.4,42.6,50.2,27.2,32.1,31.5,42.3
Fairleigh Dickinson,29,2_16,3_26,86.2,107.6,22.2,18.8,45.7,46.7,27.7,37.0,32.7,38.5
UMBC,30,3_13,4_26,90.2,112.6,21.0,18.7,43.0,52.9,29.7,35.5,32.2,46.0
Northern Arizona,27,1_15,3_24,88.7,111.6,22.7,20.9,42.8,54.6,31.7,41.0,30.4,31.9
Longwood,27,0_2,6_21,96.1,121.0,17.7,16.1,47.2,55.6,33.2,40.7,25.5,31.5
Alabama A&M,26,5_13,5_21,88.4,111.7,23.9,20.6,44.1,48.0,31.6,35.1,35.5,52.9
South Carolina St.,29,0_16,3_26,91.0,115.0,22.4,17.8,43.4,51.6,28.2,39.3,34.8,36.1
Jackson St.,30,5_13,6_24,85.9,108.7,23.8,20.8,39.6,49.1,32.2,34.3,33.0,41.7
Binghamton,31,1_15,2_29,85.3,111.6,22.8,19.5,43.3,52.6,30.2,36.8,34.1,37.7
Grambling St.,28,4_14,4_24,82.4,116.0,24.5,17.4,39.3,50.5,27.5,32.3,35.7,31.2
