Name,GamesPlayed,ConfRecord,TotalRecord,OffEff,DefEff,Turnovers,ForcedTurnovers,2PFGOff,2PFGDef,3PFGOff,3PFGDef,FTOff,FTDef
Seattle,28,5_11,11_17,99.6,106.1,20.1,18.3,47.1,47.5,34.2,34.8,33.8,48.0
Saint Peter's,31,9_11,14_17,97.7,104.1,18.7,18.1,45.0,46.5,31.6,33.3,42.1,40.9
Grand Canyon,27,10_6,12_15,104.5,111.5,18.9,14.5,47.0,48.5,35.1,35.4,52.1,40.0
Illinois Chicago,29,1_15,4_25,101.3,108.1,19.0,16.6,44.8,51.4,32.6,37.8,39.2,49.9
Northern Colorado,30,11_9,16_14,108.3,115.5,17.2,19.0,52.7,52.7,37.9,37.9,37.6,40.7
Idaho,33,7_9,15_18,104.9,112.0,16.9,15.1,48.7,52.0,35.6,33.7,44.8,41.2
Hofstra,33,5_11,10_23,105.0,112.2,18.8,15.3,47.2,49.4,33.4,37.7,45.1,41.2
East Tennessee St.,34,10_8,18_16,102.8,109.8,16.3,19.6,46.4,51.4,36.1,33.0,42.8,42.0
Troy,29,6_12,9_20,101.4,108.4,18.8,17.9,45.4,51.4,33.9,32.5,43.9,30.6
Fairfield,32,4_16,7_25,96.3,103.2,21.8,16.6,43.6,45.3,33.3,34.6,34.6,58.6
Penn,28,5_9,8_20,98.6,105.7,22.9,18.2,50.3,44.4,32.1,38.3,39.1,49.5
Tennessee Tech,31,9_7,15_16,100.3,107.6,22.4,19.5,50.5,50.5,32.6,35.6,46.1,54.3
Western Carolina,31,10_6,16_15,102.5,110.0,17.8,19.8,46.1,50.8,34.9,33.2,36.8,58.0
Lehigh,32,7_11,14_18,96.8,104.0,18.0,16.8,46.5,46.7,35.9,34.0,32.7,31.1
Louisiana Monroe,26,7_11,9_17,96.5,103.9,19.7,16.5,47.0,48.8,31.4,33.3,35.5,38.2
Dartmouth,26,5_9,10_16,102.0,109.9,18.8,19.6,45.7,49.6,38.1,37.4,36.3,49.9
Cal St. Fullerton,31,6_10,11_20,99.9,108.0,17.8,17.0,47.3,50.6,33.1,34.0,38.1,45.9
Texas St.,29,4_14,6_23,94.8,102.6,21.5,19.2,48.0,47.9,30.7,40.0,33.6,43.4
North Dakota,32,12_8,15_17,103.7,112.5,16.4,20.9,50.8,55.2,32.0,37.3,41.6,48.4
James Madison,31,6_10,11_20,98.1,106.5,18.8,18.4,48.2,46.8,27.3,35.1,47.4,44.4
UNC Wilmington,30,3_13,7_23,95.7,103.8,17.6,17.3,44.6,49.7,28.3,34.4,32.3,41.9
Lipscomb,29,10_8,14_15,102.5,111.3,17.5,20.1,49.7,55.2,35.5,35.1,47.9,48.7
Idaho St.,27,8_12,9_18,103.1,112.0,18.9,19.2,47.8,50.7,35.6,38.7,45.4,35.3
Northern Arizona,31,12_8,14_17,99.9,108.5,19.6,18.4,48.9,49.3,35.0,40.1,34.3,40.1
South Dakota,27,6_8,9_18,100.4,109.3,18.9,15.9,46.7,47.8,35.2,39.2,39.8,37.8
North Florida,30,10_8,14_16,101.8,110.8,21.9,15.5,47.4,50.1,35.4,36.3,40.5,40.2
Monmouth,32,5_15,11_21,95.7,104.4,20.5,21.3,45.4,50.0,33.6,35.3,40.6,48.6
Niagara,33,3_17,7_26,100.5,110.2,18.5,20.2,48.0,53.3,30.0,38.4,48.6,50.6
Austin Peay,28,6_10,10_18,100.6,110.4,21.4,19.9,53.5,52.7,33.5,36.2,49.3,34.9
Western Illinois,27,4_10,7_20,93.9,103.1,21.6,18.7,48.3,46.9,34.0,34.8,38.9,47.1
Portland St.,30,11_9,15_15,101.5,111.5,17.1,19.5,50.5,52.9,36.1,36.4,39.6,41.5
Chattanooga,30,12_4,15_15,99.9,109.8,18.9,17.9,46.7,51.7,32.5,34.0,44.6,36.1
Central Michigan,29,3_15,8_21,106.1,116.8,16.5,19.5,50.8,58.3,31.6,36.5,37.1,39.7
Incarnate Word,15,9_5,9_6,101.3,111.5,18.4,19.5,50.6,46.2,37.1,41.9,41.3,41.5
UMKC,29,7_9,10_19,97.5,107.4,18.3,19.3,49.4,52.7,30.5,34.7,40.9,43.3
Liberty,29,5_11,8_21,101.5,111.9,20.5,15.1,48.4,50.0,35.7,35.0,34.5,38.1
Savannah St.,30,10_6,11_19,91.3,100.8,23.9,21.4,46.3,45.4,30.8,30.3,38.9,49.0
Tulane,33,8_8,16_17,99.1,110.0,20.1,16.6,44.6,49.3,35.1,35.4,49.5,40.7
Rice,28,2_14,5_23,95.1,105.8,19.6,16.8,47.9,48.3,32.4,34.7,31.9,46.4
UC Riverside,29,5_11,8_21,96.9,108.4,19.4,17.4,47.2,45.9,29.7,38.2,41.8,43.0
Chicago St.,30,8_8,11_19,97.4,109.0,17.1,22.1,45.1,52.1,33.3,35.5,33.8,53.6
Ball St.,28,2_16,3_25,96.7,108.3,25.0,16.3,46.3,52.3,31.5,33.1,42.6,45.4
Fairleigh Dickinson,29,6_10,9_20,100.8,113.0,17.6,18.4,45.0,49.0,35.0,37.0,35.7,47.8
Eastern Illinois,27,7_9,9_18,99.0,111.1,20.1,17.8,48.7,50.3,32.5,40.3,41.8,45.7
Georgia Southern,31,6_10,12_19,97.9,110.1,17.9,18.1,48.4,51.5,33.0,34.9,36.9,32.8
UT Rio Grande Valley,31,5_11,8_23,93.9,105.7,17.8,21.1,46.7,51.3,27.9,33.2,35.8,46.4
Loyola MD,28,6_12,9_19,96.1,108.3,18.3,20.9,44.1,48.3,31.5,41.5,41.1,40.3
SIU Edwardsville,29,7_9,9_20,99.9,112.7,20.1,19.5,50.6,57.7,37.1,33.9,37.9,40.8
UTSA,27,4_12,6_21,100.8,113.9,23.2,17.1,46.6,54.3,33.4,37.3,51.5,44.0
Navy,29,4_14,8_21,93.7,106.0,20.0,20.8,43.7,49.8,32.9,35.7,29.4,43.2
Jacksonville,28,8_10,10_18,102.9,116.6,19.4,18.9,48.3,54.2,33.5,39.0,42.2,38.9
Coppin St.,31,7_9,11_20,99.5,112.7,17.2,19.3,43.1,53.1,32.4,35.4,40.2,35.8
UC Davis,29,4_12,7_22,101.9,115.6,17.3,18.3,48.3,54.4,34.9,39.2,37.2,38.8
Tennessee St.,29,4_12,4_25,99.8,113.4,18.4,16.6,48.4,52.8,29.4,34.1,43.0,51.4
San Jose St.,29,1_17,5_24,92.8,105.6,20.3,14.9,40.7,48.5,32.8,35.2,33.0,45.9
Northern Kentucky,30,5_13,9_21,102.5,117.0,17.8,16.8,49.4,51.7,34.9,37.7,35.7,48.8
Nicholls St.,28,10_8,13_15,97.4,111.3,18.2,19.2,52.2,52.2,30.4,33.7,39.5,60.7
Central Connecticut,29,7_9,10_19,97.2,111.1,19.9,18.2,47.3,48.8,33.5,36.6,29.6,34.2
Jackson St.,31,7_11,11_20,93.0,106.5,21.9,21.2,45.6,47.9,29.3,34.7,40.3,55.8
Alabama A&M,28,10_8,12_16,91.6,105.0,19.8,20.2,45.0,44.5,32.3,31.4,41.5,54.6
Montana St.,29,9_11,12_17,94.7,108.6,18.0,19.6,46.8,52.6,33.8,37.3,39.3,38.7
Tennessee Martin,29,3_13,6_23,102.7,117.9,16.2,19.5,45.8,59.4,34.9,38.2,35.1,49.7
Sacred Heart,31,2_14,5_26,98.0,112.6,17.6,18.4,45.5,52.8,32.7,34.2,35.7,44.2
Jacksonville St.,29,4_12,8_21,96.9,111.5,17.5,19.3,45.9,52.0,31.6,38.7,41.4,47.6
Southeastern Louisiana,28,7_11,10_18,98.0,112.6,18.5,15.9,47.5,50.9,36.5,33.3,39.0,43.9
Florida A&M,30,8_8,12_18,93.9,108.1,20.4,20.6,42.5,47.2,32.3,32.8,33.9,56.3
LIU Brooklyn,29,4_12,9_20,102.5,118.3,18.6,15.6,47.8,52.5,34.5,39.0,37.8,30.9
St. Francis PA,31,7_9,10_21,95.8,110.7,17.0,17.5,47.3,50.8,32.0,37.5,32.7,30.1
UNC Greensboro,29,7_9,11_18,94.3,109.3,19.6,17.2,46.1,50.5,33.6,33.7,37.8,47.5
Arkansas Pine Bluff,29,11_7,11_18,92.3,107.1,22.3,23.9,44.7,53.3,34.1,36.8,41.1,50.7
NJIT,25,0_0,9_16,95.1,110.4,18.6,18.8,45.0,49.8,35.7,34.1,38.8,47.5
Delaware St.,28,5_11,7_21,97.3,112.9,19.5,18.1,45.8,51.5,31.6,30.7,38.7,41.1
McNeese St.,29,9_9,9_20,96.2,112.2,18.2,18.9,43.5,48.3,30.2,38.9,33.6,36.6
Samford,30,6_10,10_20,99.8,117.1,18.9,17.1,53.0,52.3,32.6,36.8,38.9,49.1
Alabama St.,29,12_6,16_13,95.1,111.7,17.6,21.4,47.2,50.9,28.0,31.4,40.7,40.0
Campbell,28,6_10,9_19,97.3,114.5,20.3,16.0,50.2,51.7,35.1,35.1,27.4,37.0
Central Arkansas,27,5_13,6_21,95.5,112.4,20.3,19.2,46.9,52.0,36.7,34.5,38.2,49.0
IUPUI,29,1_13,3_26,96.7,113.9,17.2,15.3,46.8,53.6,30.4,37.0,32.6,33.2
Cornell,27,1_13,1_26,101.2,119.4,18.2,15.5,46.5,54.4,31.4,41.0,28.2,47.0
Alcorn St.,28,9_9,9_19,93.2,110.0,17.8,19.1,45.2,48.2,30.1,34.8,41.4,41.4
Prairie View A&M,33,6_12,10_23,95.4,112.8,20.4,19.5,44.8,51.7,33.9,34.7,40.6,50.1
Binghamton,30,4_12,7_23,92.3,109.6,21.5,19.8,41.5,49.6,32.0,38.5,44.2,40.8
New Orleans,24,8_10,9_15,94.7,112.8,23.4,19.7,45.6,52.7,32.9,36.4,51.8,42.5
New Hampshire,29,4_12,5_24,89.4,106.6,20.5,17.0,39.7,46.5,32.9,31.3,32.3,43.8
Lamar,30,3_15,4_26,94.0,112.6,20.2,18.5,46.8,53.5,30.8,37.9,39.8,38.5
UMass Lowell,27,8_8,9_18,93.9,112.9,20.8,18.2,43.9,51.7,32.1,31.8,38.8,35.5
Kennesaw St.,29,3_15,4_25,92.2,111.0,23.8,18.1,45.3,51.4,34.0,33.8,38.3,47.3
Appalachian St.,26,5_11,5_21,91.3,109.9,18.7,18.9,44.3,51.6,29.4,37.1,41.1,43.1
UMBC,28,5_11,8_20,90.9,109.8,21.3,21.7,44.7,49.5,31.1,36.3,40.2,57.4
Howard,31,5_11,6_25,87.6,105.8,24.0,21.3,38.9,49.8,32.9,33.4,49.3,54.4
Stetson,30,5_13,7_23,93.9,113.8,19.4,18.8,48.8,51.7,29.2,37.2,36.7,38.0
Furman,27,3_13,7_20,94.0,114.0,20.9,16.1,48.9,51.0,32.4,37.0,40.6,29.9
North Carolina A&T,31,5_11,8_23,93.1,113.0,22.1,17.9,41.9,47.8,29.5,35.9,58.6,54.4
Houston Baptist,29,2_16,4_25,91.5,111.1,22.4,16.4,44.8,51.0,33.7,33.7,39.5,43.2
Maryland Eastern Shore,28,4_12,5_23,99.2,120.6,18.7,19.0,43.4,53.0,32.1,38.1,42.3,43.6
Bethune Cookman,30,5_11,5_25,96.1,117.1,19.7,19.7,41.3,51.1,35.8,35.3,34.1,53.4
Longwood,28,3_13,4_24,95.7,117.1,18.8,18.2,45.6,55.2,34.1,37.7,30.9,44.4
Abilene Christian,21,2_12,2_19,95.1,116.4,22.3,18.0,42.3,56.8,37.3,37.1,42.3,48.3
Maine,28,4_12,5_23,94.1,115.3,20.3,17.6,48.7,52.9,32.9,36.1,33.9,39.4
The Citadel,29,2_14,4_25,96.0,117.8,19.2,14.8,45.1,51.1,35.7,35.1,34.4,36.4
South Carolina St.,28,5_11,7_21,91.2,112.0,22.5,17.7,44.2,50.0,28.0,33.8,33.6,44.6
Mississippi Valley St.,29,5_13,6_23,93.3,115.5,20.3,18.6,44.7,54.5,31.1,37.2,36.1,49.3
Presbyterian,30,2_14,4_26,94.6,118.2,19.1,15.0,49.2,52.7,34.7,37.7,30.6,28.3
Grambling St.,27,3_15,4_23,94.5,122.4,21.9,18.3,45.3,57.7,32.5,37.9,40.5,40.5
Southern Utah,28,1_19,1_27,88.1,114.2,21.4,16.6,43.1,51.4,32.6,38.3,39.3,57.7
